workload,m,n,k,total_macs,dataflow,topology,num_chiplets,link_bw,link_latency,strategy,sub_m,sub_n,sub_k,compute_cycles,distribute_cycles,reduce_cycles,total_cycles_no_overlap,total_cycles_overlap,speedup_no_overlap,speedup_overlap,efficiency_no_overlap,efficiency_overlap,baseline_cycles
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,32,10,split_n,3136,8,576,16950,112906,0,129856,112906,0.1305292015771316,0.1501248826457407,0.01631615019714145,0.018765610330717587,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,64,10,split_m,392,64,576,3230,1162,0,4392,3230,3.859289617486339,5.247678018575852,0.48241120218579236,0.6559597523219814,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,64,10,split_k,3136,64,72,3390,7220,12564,23174,19784,0.7314231466298438,0.8567529316619491,0.09142789332873047,0.10709411645774364,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,64,10,split_mn,1568,16,576,9110,28234,0,37344,28234,0.45388817480719795,0.6003400155840476,0.056736021850899744,0.07504250194800595,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,64,10,split_n,3136,8,576,16950,56458,0,73408,56458,0.2309012641673932,0.3002231747493712,0.02886265802092415,0.0375278968436714,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,128,10,split_m,392,64,576,3230,586,0,3816,3230,4.4418238993710695,5.247678018575852,0.5552279874213837,0.6559597523219814,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,128,10,split_k,3136,64,72,3390,3620,6292,13302,9912,1.2742444745151105,1.710048426150121,0.1592805593143888,0.21375605326876512,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,128,10,split_mn,1568,16,576,9110,14122,0,23232,14122,0.7295971074380165,1.2002549213992353,0.09119963842975207,0.1500318651749044,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,128,10,split_n,3136,8,576,16950,28234,0,45184,28234,0.37513279036827196,0.6003400155840476,0.046891598796033995,0.07504250194800595,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,256,10,split_m,392,64,576,3230,298,0,3528,3230,4.804421768707483,5.247678018575852,0.6005527210884354,0.6559597523219814,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,256,10,split_k,3136,64,72,3390,1820,3156,8366,6546,2.0260578532153954,2.5893675527039415,0.25325723165192443,0.3236709440879927,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,256,10,split_mn,1568,16,576,9110,7066,0,16176,9110,1.0478486646884273,1.8605927552140504,0.1309810830860534,0.2325740944017563,16950
resnet50_conv2_1_2,3136,64,576,115605504,ws,all_to_all,8,256,10,split_n,3136,8,576,16950,14122,0,31072,16950,0.5455072090628218,1.0,0.06818840113285272,0.125,16950
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,1,0,10,split_m,784,128,1152,9842,0,0,9842,9842,1.0,1.0,1.0,1.0,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,1,0,10,split_n,784,128,1152,9842,0,0,9842,9842,1.0,1.0,1.0,1.0,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,1,0,10,split_k,784,128,1152,9842,0,0,9842,9842,1.0,1.0,1.0,1.0,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,1,10,split_m,392,128,1152,5624,294922,0,300546,294922,0.03274706700471808,0.033371535524647195,0.01637353350235904,0.016685767762323597,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,1,10,split_k,784,128,576,5810,1050644,200724,1257178,1251368,0.007828644790157003,0.007864992552150927,0.003914322395078502,0.0039324962760754634,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,1,10,split_n,784,64,1152,9842,1806346,0,1816188,1806346,0.005419042522029658,0.005448568546668246,0.002709521261014829,0.002724284273334123,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,2,10,split_m,392,128,1152,5624,147466,0,153090,147466,0.06428898033836306,0.0667408080506693,0.03214449016918153,0.03337040402533465,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,2,10,split_k,784,128,576,5810,525332,100372,631514,625704,0.015584769300443063,0.01572948231112475,0.007792384650221531,0.007864741155562375,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,2,10,split_n,784,64,1152,9842,903178,0,913020,903178,0.010779610523318219,0.01089707676670601,0.005389805261659109,0.005448538383353005,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,4,10,split_m,392,128,1152,5624,73738,0,79362,73738,0.12401401174365566,0.1334725650275299,0.06200700587182783,0.06673628251376496,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,4,10,split_k,784,128,576,5810,262676,50196,318682,312872,0.030883451214690508,0.03145695364238411,0.015441725607345254,0.015728476821192054,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,4,10,split_n,784,64,1152,9842,451594,0,461436,451594,0.02132906838651514,0.021793912230897664,0.01066453419325757,0.010896956115448832,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,8,10,split_m,392,128,1152,5624,36874,0,42498,36874,0.23158736881735612,0.26690893312361014,0.11579368440867806,0.13345446656180507,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,8,10,split_k,784,128,576,5810,131348,25108,162266,156456,0.06065349487877929,0.06290586490770568,0.030326747439389644,0.03145293245385284,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,8,10,split_n,784,64,1152,9842,225802,0,235644,225802,0.04176639337305427,0.04358685928379731,0.020883196686527133,0.021793429641898655,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,16,10,split_m,392,128,1152,5624,18442,0,24066,18442,0.4089586969168121,0.5336731374037523,0.20447934845840604,0.26683656870187616,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,16,10,split_k,784,128,576,5810,65684,12564,84058,78248,0.11708582169454425,0.12577957264083428,0.058542910847272124,0.06288978632041714,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,16,10,split_n,784,64,1152,9842,112906,0,122748,112906,0.08018053247303418,0.08716985811205782,0.04009026623651709,0.04358492905602891,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,32,10,split_m,392,128,1152,5624,9226,0,14850,9226,0.6627609427609428,1.0667678300455234,0.3313804713804714,0.5333839150227617,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,32,10,split_k,784,128,576,5810,32852,6292,44954,39144,0.21893491124260356,0.25143061516452075,0.10946745562130178,0.12571530758226038,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,32,10,split_n,784,64,1152,9842,56458,0,66300,56458,0.14844645550527905,0.1743242764532927,0.07422322775263952,0.08716213822664635,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,64,10,split_m,392,128,1152,5624,4618,0,10242,5624,0.9609451279047061,1.75,0.48047256395235305,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,64,10,split_k,784,128,576,5810,16436,3156,25402,19592,0.387449807101803,0.5023478971008575,0.1937249035509015,0.25117394855042874,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,64,10,split_n,784,64,1152,9842,28234,0,38076,28234,0.25848303393213573,0.34858681022880217,0.12924151696606787,0.17429340511440108,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,128,10,split_m,392,128,1152,5624,2314,0,7938,5624,1.2398589065255732,1.75,0.6199294532627866,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,128,10,split_k,784,128,576,5810,8228,1588,15626,9816,0.6298476897478561,1.0026487367563162,0.31492384487392805,0.5013243683781581,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,128,10,split_n,784,64,1152,9842,14122,0,23964,14122,0.41069938240694376,0.6969267809092197,0.20534969120347188,0.34846339045460983,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,256,10,split_m,392,128,1152,5624,1162,0,6786,5624,1.4503389330975538,1.75,0.7251694665487769,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,256,10,split_k,784,128,576,5810,4124,804,10738,6614,0.9165580182529335,1.4880556395524644,0.45827900912646674,0.7440278197762322,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,2,256,10,split_n,784,64,1152,9842,7066,0,16908,9842,0.5820913177194228,1.0,0.2910456588597114,0.5,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,1,10,split_m,196,128,1152,2812,294942,0,297754,294942,0.033054131934415656,0.033369272602749016,0.008263532983603914,0.008342318150687254,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,1,10,split_mn,392,64,1152,5624,903198,0,908822,903198,0.010829403337507235,0.010896835466863302,0.002707350834376809,0.0027242088667158255,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,1,10,split_n,784,32,1152,9842,1806366,0,1816208,1806366,0.00541898284777955,0.00544850822037173,0.0013547457119448875,0.0013621270550929325,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,1,10,split_k,784,128,288,3794,1575996,301116,1880906,1877112,0.005232584722468853,0.005243160770374916,0.0013081461806172133,0.001310790192593729,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,2,10,split_m,196,128,1152,2812,147486,0,150298,147486,0.06548323996327296,0.06673175759055097,0.01637080999081824,0.016682939397637743,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,2,10,split_mn,392,64,1152,5624,451614,0,457238,451614,0.02152489513120082,0.02179294707427139,0.005381223782800205,0.005448236768567848,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,2,10,split_n,784,32,1152,9842,903198,0,913040,903198,0.010779374397616753,0.010896835466863302,0.0026948435994041883,0.0027242088667158255,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,2,10,split_k,784,128,288,3794,788028,150588,942410,938616,0.010443437569635297,0.010485651214128035,0.0026108593924088243,0.0026214128035320088,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,4,10,split_m,196,128,1152,2812,73758,0,76570,73758,0.12853598014888337,0.1334363730036064,0.03213399503722084,0.0333590932509016,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,4,10,split_mn,392,64,1152,5624,225822,0,231446,225822,0.04252395807229332,0.04358299899921177,0.01063098951807333,0.010895749749802942,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,4,10,split_n,784,32,1152,9842,451614,0,461456,451614,0.021328143961721162,0.02179294707427139,0.0053320359904302905,0.005448236768567848,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,4,10,split_k,784,128,288,3794,394044,75324,473162,469368,0.020800486936820795,0.020968621635901893,0.005200121734205199,0.005242155408975473,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,8,10,split_m,196,128,1152,2812,36894,0,39706,36894,0.2478718581574573,0.26676424350842953,0.061967964539364324,0.06669106087710738,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,8,10,split_mn,392,64,1152,5624,112926,0,118550,112926,0.08301982285955294,0.08715441970848166,0.020754955714888234,0.021788604927120415,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,8,10,split_n,784,32,1152,9842,225822,0,235664,225822,0.04176284880168375,0.04358299899921177,0.010440712200420938,0.010895749749802942,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,8,10,split_k,784,128,288,3794,197052,37692,238538,234744,0.041259673511138684,0.04192652421361143,0.010314918377784671,0.010481631053402857,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,16,10,split_m,196,128,1152,2812,18462,0,21274,18462,0.46263044091379146,0.5330950059581844,0.11565761022844787,0.1332737514895461,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,16,10,split_mn,392,64,1152,5624,56478,0,62102,56478,0.15848120833467522,0.17426254470767377,0.039620302083668804,0.04356563617691844,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,16,10,split_k,784,128,288,3794,98556,18876,121226,117432,0.08118720406513454,0.08381020505484024,0.020296801016283634,0.02095255126371006,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,16,10,split_n,784,32,1152,9842,112926,0,122768,112926,0.08016747035057996,0.08715441970848166,0.02004186758764499,0.021788604927120415,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,32,10,split_m,196,128,1152,2812,9246,0,12058,9246,0.8162215956211644,1.0644603071598528,0.2040553989052911,0.2661150767899632,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,32,10,split_mn,392,64,1152,5624,28254,0,33878,28254,0.2905130172973611,0.3483400580448786,0.07262825432434028,0.08708501451121965,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,32,10,split_k,784,128,288,3794,49308,9468,62570,58776,0.1572958286718875,0.16744929903361916,0.03932395716797187,0.04186232475840479,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,32,10,split_n,784,32,1152,9842,56478,0,66320,56478,0.14840168878166465,0.17426254470767377,0.03710042219541616,0.04356563617691844,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,64,10,split_m,196,128,1152,2812,4638,0,7450,4638,1.3210738255033556,2.1220353600689954,0.3302684563758389,0.5305088400172489,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,64,10,split_mn,392,64,1152,5624,14142,0,19766,14142,0.4979257310533239,0.6959411681516051,0.12448143276333097,0.17398529203790128,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,64,10,split_k,784,128,288,3794,24684,4764,33242,29448,0.29607123518440526,0.3342162455854387,0.07401780879610131,0.08355406139635968,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,64,10,split_n,784,32,1152,9842,28254,0,38096,28254,0.25834733305333896,0.3483400580448786,0.06458683326333474,0.08708501451121965,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,128,10,split_m,196,128,1152,2812,2334,0,5146,2812,1.9125534395647104,3.5,0.4781383598911776,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,128,10,split_mn,392,64,1152,5624,7086,0,12710,7086,0.7743509047993705,1.3889359300028226,0.19358772619984263,0.34723398250070564,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,128,10,split_k,784,128,288,3794,12372,2412,18578,14784,0.5297663903541824,0.665719696969697,0.1324415975885456,0.16642992424242425,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,128,10,split_n,784,32,1152,9842,14142,0,23984,14142,0.41035690460306873,0.6959411681516051,0.10258922615076718,0.17398529203790128,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,256,10,split_m,196,128,1152,2812,1182,0,3994,2812,2.4641962944416624,3.5,0.6160490736104156,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,256,10,split_mn,392,64,1152,5624,3558,0,9182,5624,1.0718797647571334,1.75,0.26796994118928336,0.4375,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,256,10,split_k,784,128,288,3794,6216,1236,11246,7452,0.8751556108838698,1.3207192699946324,0.21878890272096746,0.3301798174986581,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,4,256,10,split_n,784,32,1152,9842,7086,0,16928,9842,0.5814035916824196,1.0,0.1453508979206049,0.25,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,1,10,split_m,98,128,1152,1406,294982,0,296388,294982,0.03320647259673131,0.03336474767951943,0.004150809074591414,0.004170593459939928,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,1,10,split_mn,392,32,1152,5624,903238,0,908862,903238,0.01082892672374904,0.010896352899235861,0.00135361584046863,0.0013620441124044826,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,1,10,split_n,784,16,1152,9842,1806406,0,1816248,1806406,0.005418863503222027,0.005448387571786188,0.0006773579379027534,0.0006810484464732735,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,1,10,split_k,784,128,144,2786,1838732,351372,2192890,2190104,0.004488141220033837,0.004493850520340586,0.0005610176525042296,0.0005617313150425733,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,2,10,split_m,98,128,1152,1406,147526,0,148932,147526,0.06608385034780974,0.06671366403210281,0.008260481293476217,0.008339208004012852,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,2,10,split_mn,392,32,1152,5624,451654,0,457278,451654,0.021523012259500787,0.02179101701745141,0.0026903765324375983,0.0027238771271814264,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,2,10,split_n,784,16,1152,9842,903238,0,913080,903238,0.010778902177246244,0.010896352899235861,0.0013473627721557805,0.0013620441124044826,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,2,10,split_k,784,128,144,2786,919436,175756,1097978,1095192,0.008963749729047394,0.00898655212967224,0.0011204687161309242,0.00112331901620903,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,4,10,split_m,98,128,1152,1406,73798,0,75204,73798,0.13087069836710813,0.1333640478061736,0.016358837295888516,0.0166705059757717,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,4,10,split_mn,392,32,1152,5624,225862,0,231486,225862,0.04251661007577132,0.04357528048100168,0.005314576259471415,0.00544691006012521,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,4,10,split_n,784,16,1152,9842,451654,0,461496,451654,0.021326295352505763,0.02179101701745141,0.0026657869190632203,0.0027238771271814264,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,4,10,split_k,784,128,144,2786,459788,87948,550522,547736,0.017877578007781704,0.017968510377262038,0.002234697250972713,0.0022460637971577547,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,8,10,split_m,98,128,1152,1406,36934,0,38340,36934,0.25670318205529474,0.26647533438024584,0.03208789775691184,0.03330941679753073,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,8,10,split_mn,392,32,1152,5624,112966,0,118590,112966,0.08299182055822582,0.08712355930102862,0.010373977569778228,0.010890444912628578,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,8,10,split_n,784,16,1152,9842,225862,0,235704,225862,0.04175576146353053,0.04357528048100168,0.005219470182941316,0.00544691006012521,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,8,10,split_k,784,128,144,2786,229964,44044,276794,274008,0.035557129128521575,0.03591865930921725,0.004444641141065197,0.004489832413652156,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,16,10,split_m,98,128,1152,1406,18502,0,19908,18502,0.49437412095639943,0.5319424927034915,0.06179676511954993,0.06649281158793643,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,16,10,split_mn,392,32,1152,5624,56518,0,62142,56518,0.15837919603488784,0.17413921228635126,0.01979739950436098,0.021767401535793908,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,16,10,split_n,784,16,1152,9842,112966,0,122808,112966,0.08014135886912904,0.08712355930102862,0.01001766985864113,0.010890444912628578,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,16,10,split_k,784,128,144,2786,115052,22092,139930,137144,0.0703351675837919,0.0717639853001225,0.008791895947973987,0.008970498162515312,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,32,10,split_m,98,128,1152,1406,9286,0,10692,9286,0.9205013093901983,1.0598750807667456,0.11506266367377478,0.1324843850958432,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,32,10,split_mn,392,32,1152,5624,28294,0,33918,28294,0.2901704109912141,0.3478476001979218,0.03627130137390176,0.04348095002474023,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,32,10,split_n,784,16,1152,9842,56518,0,66360,56518,0.14831223628691984,0.17413921228635126,0.01853902953586498,0.021767401535793908,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,32,10,split_k,784,128,144,2786,57596,11116,71498,68712,0.1376542001174858,0.1432355338223309,0.017206775014685725,0.017904441727791362,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,64,10,split_m,98,128,1152,1406,4678,0,6084,4678,1.6176857330703485,2.103890551517743,0.20221071663379356,0.26298631893971786,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,64,10,split_mn,392,32,1152,5624,14182,0,19806,14182,0.49692012521458145,0.6939782823297137,0.06211501565182268,0.08674728529121421,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,64,10,split_k,784,128,144,2786,28868,5628,37282,34496,0.26398798347728125,0.28530844155844154,0.032998497934660156,0.03566355519480519,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,64,10,split_n,784,16,1152,9842,28294,0,38136,28294,0.2580763582966226,0.3478476001979218,0.03225954478707783,0.04348095002474023,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,128,10,split_m,98,128,1152,1406,2374,0,3780,2374,2.6037037037037036,4.145745577085089,0.32546296296296295,0.5182181971356361,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,128,10,split_mn,392,32,1152,5624,7126,0,12750,7126,0.771921568627451,1.381139489194499,0.09649019607843137,0.17264243614931238,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,128,10,split_k,784,128,144,2786,14504,2884,20174,17388,0.4878556557945871,0.5660225442834138,0.06098195697432339,0.07075281803542673,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,128,10,split_n,784,16,1152,9842,14182,0,24024,14182,0.40967365967365965,0.6939782823297137,0.051209207459207456,0.08674728529121421,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,256,10,split_m,98,128,1152,1406,1222,0,2628,1406,3.7450532724505328,7.0,0.4681316590563166,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,256,10,split_mn,392,32,1152,5624,3598,0,9222,5624,1.0672305356755585,1.75,0.1334038169594448,0.21875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,256,10,split_k,784,128,144,2786,7322,1512,11620,8834,0.846987951807229,1.1141045958795563,0.10587349397590362,0.13926307448494454,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,ring,8,256,10,split_n,784,16,1152,9842,7126,0,16968,9842,0.58003300330033,1.0,0.07250412541254125,0.125,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,1,0,10,split_m,784,128,1152,9842,0,0,9842,9842,1.0,1.0,1.0,1.0,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,1,0,10,split_n,784,128,1152,9842,0,0,9842,9842,1.0,1.0,1.0,1.0,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,1,0,10,split_k,784,128,1152,9842,0,0,9842,9842,1.0,1.0,1.0,1.0,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,1,10,split_m,196,128,1152,2812,589844,0,592656,589844,0.01660659809400394,0.016685767762323597,0.004151649523500985,0.004171441940580899,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,1,10,split_mn,392,64,1152,5624,1806356,0,1811980,1806356,0.005431627280654312,0.005448538383353005,0.001357906820163578,0.0013621345958382512,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,1,10,split_n,784,32,1152,9842,3612692,0,3622534,3612692,0.0027168827124879986,0.002724284273334123,0.0006792206781219997,0.0006810710683335308,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,1,10,split_k,784,128,288,3794,4202536,401448,4607778,4603984,0.0021359535984589537,0.002137713771377138,0.0005339883996147384,0.0005344284428442844,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,2,10,split_m,196,128,1152,2812,294932,0,297744,294932,0.03305524208716212,0.03337040402533465,0.00826381052179053,0.008342601006333663,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,2,10,split_mn,392,64,1152,5624,903188,0,908812,903188,0.010829522497502233,0.010896956115448832,0.0027073806243755583,0.002724239028862208,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,2,10,split_n,784,32,1152,9842,1806356,0,1816198,1806356,0.00541901268474032,0.005448538383353005,0.00135475317118508,0.0013621345958382512,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,2,10,split_k,784,128,288,3794,2101288,200744,2305826,2302032,0.004268318598194313,0.004275353253125934,0.0010670796495485782,0.0010688383132814836,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,4,10,split_m,196,128,1152,2812,147476,0,150288,147476,0.06548759714681146,0.06673628251376496,0.016371899286702865,0.01668407062844124,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,4,10,split_mn,392,64,1152,5624,451604,0,457228,451604,0.02152536590060101,0.021793429641898655,0.005381341475150253,0.005448357410474664,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,4,10,split_n,784,32,1152,9842,903188,0,913030,903188,0.010779492459174398,0.010896956115448832,0.0026948731147935995,0.002724239028862208,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,4,10,split_k,784,128,288,3794,1050664,100392,1154850,1151056,0.008522318915876521,0.008550409363228201,0.0021305797289691304,0.0021376023408070503,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,8,10,split_m,196,128,1152,2812,73748,0,76560,73748,0.12855276907001045,0.13345446656180507,0.03213819226750261,0.03336361664045127,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,8,10,split_mn,392,64,1152,5624,225812,0,231436,225812,0.04252579546829361,0.04358492905602891,0.010631448867073403,0.010896232264007228,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,8,10,split_n,784,32,1152,9842,451604,0,461446,451604,0.02132860616410154,0.021793429641898655,0.005332151541025385,0.005448357410474664,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,8,10,split_k,784,128,288,3794,525352,50216,579362,575568,0.016987651934369186,0.017099630278264253,0.004246912983592296,0.004274907569566063,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,16,10,split_m,196,128,1152,2812,36884,0,39696,36884,0.24793430068520758,0.26683656870187616,0.061983575171301895,0.06670914217546904,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,16,10,split_mn,392,64,1152,5624,112916,0,118540,112916,0.08302682638771723,0.08716213822664635,0.020756706596929308,0.02179053455666159,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,16,10,split_n,784,32,1152,9842,225812,0,235654,225812,0.0417646210121619,0.04358492905602891,0.010441155253040475,0.010896232264007228,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,16,10,split_k,784,128,288,3794,262696,25128,291618,287824,0.03374963136706239,0.034194507754739006,0.008437407841765597,0.008548626938684752,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,32,10,split_m,196,128,1152,2812,18452,0,21264,18452,0.4628480060195636,0.5333839150227617,0.1157120015048909,0.13334597875569043,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,mesh,4,32,10,split_mn,392,64,1152,5624,56468,0,62092,56468,0.15850673194614442,0.17429340511440108,0.039626682986536106,0.04357335127860027,9842
